time,Fp1,Fp2,C3,C4
2.015625,0.787310,1.175678,1.217782,0.884917
2.019531,0.779697,1.081365,0.950536,0.772459
2.023438,0.789846,1.030413,0.844497,0.554610
2.027344,0.780589,0.803001,0.824818,0.377458
2.031250,0.770813,0.769217,0.665494,0.317097
2.035156,0.730940,0.641298,0.569929,0.225756
2.039063,0.566240,0.715414,0.598356,0.149187
2.042969,0.626796,0.652347,0.392263,0.115970
2.046875,0.542466,0.529225,0.423233,0.087429
2.050781,0.651398,0.585224,0.270610,0.033985
2.054688,0.467288,0.549425,0.200480,0.039404
2.058594,0.406392,0.496006,0.250502,-0.136350
2.062500,0.513862,0.332483,0.178433,-0.195795
2.066406,0.430345,0.230398,-0.067398,-0.224480
2.070313,0.328269,0.125490,-0.020631,-0.094624
2.074219,0.018458,0.017471,-0.074674,-0.152330
2.078125,0.026001,0.040009,-0.150909,-0.138236
2.082031,0.047450,-0.058807,0.106747,-0.041155
2.085938,-0.090061,0.019222,0.160631,0.118224
2.089844,-0.080208,0.186792,0.182171,0.238834
2.093750,0.084980,0.214390,0.293881,0.330788
2.097656,0.136423,0.462694,0.571701,0.557546
2.101563,0.362015,0.517288,0.577372,0.384380
2.105469,0.572258,0.586816,0.585893,0.417571
2.109375,0.583131,0.609389,0.665291,0.300660
2.113281,0.647965,0.623177,0.437419,0.228146
2.117188,0.669165,0.657650,0.367401,0.202758
2.121094,0.685392,0.578326,0.241914,0.050707
2.125000,0.681181,0.396962,0.227316,-0.190592
2.128906,0.432743,0.396552,0.151719,-0.235779
2.132813,0.421299,0.289255,0.136480,-0.109226
2.136719,0.345394,0.191126,-0.015752,-0.172634
2.140625,0.325419,0.279335,-0.010737,-0.236184
2.144531,0.337295,0.227072,-0.009211,-0.238956
2.148438,0.383273,0.092721,0.050074,-0.085860
2.152344,0.354339,0.099072,0.112158,-0.147909
2.156250,0.338427,0.145780,0.100472,-0.145929
2.160156,0.365564,0.160673,-0.025754,-0.105600
2.164063,0.208014,0.083844,-0.028495,-0.183950
2.167969,0.261823,-0.027208,-0.007424,-0.242128
2.171875,0.109271,0.060475,-0.182387,-0.114314
2.175781,0.165219,0.063923,-0.061050,-0.040880
2.179688,0.096392,0.099591,-0.071202,-0.026857
2.183594,0.128720,0.167798,0.049156,0.042380
2.187500,0.206819,0.145319,0.243521,0.249912
2.191406,0.281900,0.280618,0.303848,0.142621
2.195313,0.478818,0.496845,0.474151,0.223759
2.199219,0.483224,0.502924,0.595332,0.239730
2.203125,0.688435,0.670835,0.459910,0.160653
2.207031,0.782805,0.806780,0.578280,0.065546
2.210938,1.023189,0.764859,0.444778,-0.062452
2.214844,0.931604,0.777564,0.192749,-0.226449
2.218750,0.863568,0.525072,0.085329,-0.547693
2.222656,0.848595,0.379840,-0.036469,-0.679562
2.226563,0.845157,0.256675,-0.386999,-0.704172
2.230469,0.535195,0.058061,-0.513840,-0.822121
2.234375,0.552510,-0.061903,-0.572516,-0.999740
2.238281,0.304805,-0.303077,-0.791247,-1.112052
2.242188,0.163793,-0.271293,-0.721064,-1.069506
2.246094,0.012913,-0.415406,-0.749037,-0.952073
2.250000,0.091535,-0.532318,-0.935114,-1.021477
2.253906,-0.046633,-0.555885,-1.029573,-1.068054
2.257813,-0.176110,-0.754833,-0.932902,-1.031396
2.261719,-0.226308,-0.716102,-1.122655,-1.003842
2.265625,-0.432082,-0.936936,-1.183424,-1.028150
2.269531,-0.505925,-1.042371,-1.143131,-0.903981
2.273438,-0.695078,-0.981212,-1.131421,-0.977008
2.277344,-0.868797,-1.156704,-0.998232,-0.865525
2.281250,-1.024955,-0.984713,-0.874169,-0.677573
2.285156,-0.983923,-1.045035,-0.706774,-0.451441
2.289063,-0.877423,-0.798194,-0.651880,-0.276882
2.292969,-0.850995,-0.777152,-0.376109,0.029319
2.296875,-0.708327,-0.461339,-0.324744,0.049341
2.300781,-0.536943,-0.327227,-0.166758,0.183351
2.304688,-0.362534,-0.124947,-0.065393,0.331918
2.308594,-0.272329,-0.196312,-0.010432,0.296576
2.312500,-0.179116,-0.148472,0.037823,0.190815
2.316406,-0.137460,-0.009245,0.072234,-0.004378
2.320313,-0.054207,-0.153731,-0.051038,-0.141945
2.324219,0.003689,-0.073939,-0.122026,-0.216484
2.328125,-0.231577,-0.224560,-0.222990,-0.202754
2.332031,-0.247789,-0.226676,-0.350946,-0.283793
2.335938,-0.304279,-0.255304,-0.292234,-0.271461
2.339844,-0.344926,-0.328970,-0.355407,-0.136512
2.343750,-0.272516,-0.317946,-0.406803,-0.216472
2.347656,-0.345247,-0.257447,-0.394133,-0.117968
2.351563,-0.306320,-0.412937,-0.233851,-0.200880
2.355469,-0.382390,-0.433512,-0.312684,-0.231891
2.359375,-0.397022,-0.457442,-0.256878,-0.323851
2.363281,-0.283541,-0.476152,-0.366259,-0.165785
2.367188,-0.344331,-0.532897,-0.505315,-0.306416
2.371094,-0.531528,-0.528040,-0.546310,-0.217181
2.375000,-0.595840,-0.597231,-0.459937,-0.113926
2.378906,-0.708465,-0.540758,-0.499809,-0.121052
2.382813,-0.638939,-0.509750,-0.270516,-0.077527
2.386719,-0.669615,-0.477139,-0.138408,0.127063
2.390625,-0.623852,-0.357645,-0.141571,0.199365
2.394531,-0.551320,-0.215687,0.067169,0.296228
2.398438,-0.374665,-0.159902,0.172374,0.351013
2.402344,-0.162962,0.084802,0.340074,0.514794
2.406250,-0.000845,0.122979,0.365518,0.287738
2.410156,0.101100,0.158701,0.148936,0.206065
2.414063,0.115558,0.156596,0.103513,0.261826
2.417969,-0.052233,0.138476,0.042844,0.064844
2.421875,-0.097304,-0.101377,-0.074972,-0.020345
2.425781,-0.199615,-0.274149,-0.212742,-0.097603
2.429688,-0.324895,-0.215885,-0.222086,-0.303897
2.433594,-0.366958,-0.319675,-0.266955,-0.270724
2.437500,-0.375957,-0.396869,-0.371501,-0.119853
2.441406,-0.566181,-0.530709,-0.293508,-0.062797
2.445313,-0.562332,-0.390765,-0.250812,-0.124470
2.449219,-0.482196,-0.524676,-0.254407,0.026436
2.453125,-0.526291,-0.512619,-0.293240,0.146530
2.457031,-0.661193,-0.427171,-0.138713,0.065292
2.460938,-0.562974,-0.471544,-0.115348,0.176232
2.464844,-0.684507,-0.525788,-0.203587,0.134858
2.468750,-0.794557,-0.532089,-0.228015,0.333320
2.472656,-0.870826,-0.380074,-0.135487,0.392125
2.476563,-0.878038,-0.416362,0.115434,0.535474
2.480469,-0.833555,-0.427626,0.163921,0.654951
2.484375,-0.681390,-0.203528,0.438307,0.769807
2.488281,-0.630819,-0.012507,0.602539,1.107872
2.492188,-0.438694,0.265956,0.705405,1.087308
2.496094,-0.212634,0.509726,0.950398,1.344087
2.500000,0.039390,0.598109,1.093431,1.425734
2.503906,0.309229,0.881060,1.272149,1.341208
2.507813,0.462183,0.902963,1.281360,1.204704
2.511719,0.559814,1.139787,1.316844,1.180471
2.515625,0.774550,1.131483,1.215269,0.867960
2.519531,0.735259,1.044484,1.010757,0.853756
2.523438,0.737537,1.011336,0.925374,0.651717
2.527344,0.857087,0.902991,0.776894,0.447499
2.531250,0.803773,0.753681,0.761702,0.329875
2.535156,0.651116,0.662407,0.540343,0.324121
2.539063,0.623047,0.577229,0.520596,0.151615
2.542969,0.640826,0.559094,0.369953,0.228624
2.546875,0.518539,0.548120,0.371824,0.206725
2.550781,0.604724,0.556074,0.325796,0.120975
2.554688,0.461006,0.473708,0.224848,-0.073523
2.558594,0.589436,0.502856,0.231850,0.038615
2.562500,0.527442,0.295209,0.094502,-0.068779
2.566406,0.395768,0.234303,-0.024241,-0.163648
2.570313,0.254823,0.060835,-0.050586,-0.199947
2.574219,0.203547,-0.041820,0.014233,-0.125847
2.578125,0.037298,0.003178,-0.057002,-0.047726
2.582031,-0.052500,-0.025209,0.045867,-0.008751
2.585938,-0.141800,0.097188,0.076975,0.163507
2.589844,0.028960,0.172774,0.333385,0.353043
2.593750,0.186068,0.233968,0.424965,0.396230
2.597656,0.293196,0.347644,0.535645,0.421610
2.601563,0.290812,0.628355,0.528655,0.541325
2.605469,0.513350,0.686438,0.535514,0.535106
2.609375,0.674951,0.586896,0.607060,0.417529
2.613281,0.623483,0.598593,0.467957,0.258513
2.617188,0.731848,0.720404,0.346199,0.028130
2.621094,0.644081,0.646703,0.285725,-0.091959
2.625000,0.638907,0.360440,0.100242,-0.165042
2.628906,0.501058,0.449208,0.105496,-0.213622
2.632813,0.471463,0.245103,-0.052081,-0.212073
2.636719,0.423760,0.154605,0.056125,-0.240653
2.640625,0.350646,0.271954,0.087340,-0.198873
2.644531,0.243769,0.151989,0.095880,-0.154542
2.648438,0.340767,0.109557,0.111329,-0.189671
2.652344,0.291808,0.273545,0.022501,-0.239937
2.656250,0.377360,0.122692,-0.025704,-0.131491
2.660156,0.328746,0.123776,0.070683,-0.153430
2.664063,0.297667,0.020360,-0.086470,-0.188757
2.667969,0.265190,-0.026301,-0.147495,-0.264855
2.671875,0.078174,-0.066404,-0.022871,-0.256179
2.675781,0.105684,-0.053236,-0.044334,-0.183323
2.679688,-0.025914,-0.046624,-0.016774,-0.063005
2.683594,0.161800,0.180904,0.057262,0.085811
2.687500,0.177548,0.147290,0.265410,0.085254
2.691406,0.214554,0.267027,0.312241,0.221895
2.695313,0.331565,0.470484,0.382990,0.304899
2.699219,0.532331,0.527664,0.596545,0.377260
2.703125,0.796681,0.749884,0.569299,0.249556
2.707031,0.880686,0.805328,0.475212,0.098440
2.710938,0.933819,0.830861,0.435772,-0.020972
2.714844,1.054309,0.704084,0.279204,-0.315204
2.718750,0.963889,0.653591,0.089797,-0.490515
2.722656,0.830165,0.492667,-0.216628,-0.649441
2.726563,0.757592,0.325744,-0.288635,-0.841548
2.730469,0.545674,0.095450,-0.455762,-0.843994
2.734375,0.419327,-0.056709,-0.535795,-1.017682
2.738281,0.242625,-0.244690,-0.630362,-0.964535
2.742188,0.243952,-0.340721,-0.680487,-1.100778
2.746094,0.132525,-0.436778,-0.927282,-1.060468
2.750000,-0.038024,-0.483130,-0.976344,-1.021871
2.753906,-0.126558,-0.592447,-1.020717,-0.963131
2.757813,-0.279104,-0.674086,-0.975054,-1.084556
2.761719,-0.223120,-0.847089,-1.064352,-1.070458
2.765625,-0.548550,-0.836347,-1.076614,-1.004931
2.769531,-0.675672,-1.022459,-1.202081,-0.945674
2.773438,-0.690881,-1.044989,-1.206355,-0.853606
2.777344,-0.921668,-1.122218,-1.001643,-0.812383
2.781250,-0.886820,-1.051456,-0.895457,-0.509154
2.785156,-0.926867,-0.918148,-0.730232,-0.471410
2.789063,-0.950234,-0.832713,-0.526476,-0.265124
2.792969,-0.822214,-0.709520,-0.353059,-0.054403
2.796875,-0.736089,-0.472820,-0.194145,0.157153
2.800781,-0.459989,-0.385245,-0.003027,0.287534
2.804688,-0.410865,-0.212199,-0.050908,0.205567
2.808594,-0.280243,-0.052431,0.011945,0.228063
2.812500,-0.211085,-0.098410,0.069275,0.102825
2.816406,-0.109335,0.031538,0.026216,-0.013889
2.820313,0.010005,-0.172502,-0.060930,-0.025215
2.824219,-0.104601,-0.144383,-0.237544,-0.155466
2.828125,-0.148596,-0.144773,-0.334058,-0.131141
2.832031,-0.213509,-0.302900,-0.251939,-0.249736
2.835938,-0.263339,-0.407048,-0.274071,-0.192746
2.839844,-0.267901,-0.348910,-0.313229,-0.185274
2.843750,-0.368748,-0.343496,-0.398046,-0.293599
2.847656,-0.373976,-0.410900,-0.393777,-0.131310
2.851563,-0.272112,-0.412668,-0.362820,-0.140679
2.855469,-0.274770,-0.431696,-0.388596,-0.102126
2.859375,-0.350118,-0.366991,-0.357254,-0.161162
2.863281,-0.335781,-0.353600,-0.467211,-0.265475
2.867188,-0.474161,-0.501618,-0.506192,-0.195655
2.871094,-0.572764,-0.501901,-0.532674,-0.335238
2.875000,-0.654869,-0.526705,-0.392541,-0.243289
2.878906,-0.705939,-0.643178,-0.443112,-0.021728
2.882813,-0.592105,-0.549899,-0.255053,0.076661
2.886719,-0.572792,-0.429990,-0.126958,0.110684
2.890625,-0.584813,-0.353216,-0.060319,0.322663
2.894531,-0.574186,-0.169318,0.155532,0.426040
2.898438,-0.437836,-0.188355,0.261008,0.403927
2.902344,-0.190507,-0.028143,0.276574,0.358563
2.906250,-0.167770,0.203151,0.286821,0.383851
2.910156,0.024676,0.076056,0.164021,0.315859
2.914063,0.036648,0.152576,0.151599,0.081986
2.917969,0.007834,-0.030154,0.088792,0.112194
2.921875,-0.085577,0.005511,-0.118732,-0.153019
2.925781,-0.145195,-0.128061,-0.235093,-0.240516
2.929688,-0.310456,-0.256637,-0.203630,-0.299961
2.933594,-0.276996,-0.336939,-0.297152,-0.265141
2.937500,-0.336770,-0.468416,-0.289631,-0.165214
2.941406,-0.514531,-0.497186,-0.387294,-0.179933
2.945313,-0.544986,-0.467328,-0.391381,-0.079255
2.949219,-0.632377,-0.517052,-0.356278,-0.072968
2.953125,-0.566431,-0.506603,-0.313317,0.147138
2.957031,-0.708443,-0.507331,-0.265665,0.152148
2.960938,-0.568199,-0.443804,-0.250517,0.192181
2.964844,-0.602139,-0.543524,-0.182670,0.285466
2.968750,-0.726615,-0.480810,-0.198582,0.358700
2.972656,-0.820105,-0.383993,-0.036401,0.282413
2.976563,-0.789645,-0.523213,-0.026467,0.539131
2.980469,-0.756509,-0.411374,0.085831,0.599261
2.984375,-0.695436,-0.180346,0.413560,0.851709
2.988281,-0.624883,-0.054315,0.564784,1.068139
2.992188,-0.509856,0.118376,0.684533,1.107823
2.996094,-0.320978,0.366806,0.983527,1.201800
3.000000,-0.005861,0.674936,1.136049,1.428668
3.003906,0.277967,0.880319,1.247352,1.329418
3.007813,0.502929,0.887546,1.241544,1.162288
3.011719,0.562620,1.084799,1.207363,1.036745
3.015625,0.767278,1.103590,1.119951,0.926393
3.019531,0.769020,1.053098,1.063958,0.719678
3.023438,0.815473,1.035681,0.826151,0.550425
3.027344,0.858458,0.976573,0.681476,0.427040
3.031250,0.763568,0.821223,0.690193,0.278196
3.035156,0.670925,0.773912,0.542289,0.237704
3.039063,0.559532,0.670634,0.514098,0.234007
3.042969,0.673245,0.593927,0.362704,0.146448
3.046875,0.659722,0.491787,0.372822,0.136519
3.050781,0.614815,0.453219,0.411055,0.005744
3.054688,0.598395,0.410266,0.346987,0.108399
3.058594,0.407551,0.444176,0.223602,-0.088837
3.062500,0.383371,0.307796,0.165247,-0.117675
3.066406,0.304436,0.259272,0.127075,-0.118096
3.070313,0.229270,0.060905,0.058413,-0.238123
3.074219,0.032379,0.010884,-0.153939,-0.234629
3.078125,-0.054135,-0.082327,-0.143059,-0.057657
3.082031,0.024068,0.022822,0.048259,0.094133
3.085938,-0.121365,0.033304,0.032338,0.116587
3.089844,-0.008944,0.146022,0.275713,0.381898
3.093750,0.140464,0.186131,0.460411,0.456973
3.097656,0.185207,0.449566,0.521347,0.404938
3.101563,0.302648,0.526274,0.658062,0.543046
3.105469,0.554027,0.535300,0.654922,0.511493
3.109375,0.636870,0.730039,0.651446,0.266707
3.113281,0.738580,0.607108,0.502744,0.189475
3.117188,0.692158,0.709210,0.359674,0.157907
3.121094,0.723650,0.503480,0.282677,0.004663
3.125000,0.675821,0.529241,0.128406,-0.036380
3.128906,0.421885,0.373372,0.053157,-0.117593
3.132813,0.536175,0.187053,0.076794,-0.200306
3.136719,0.395094,0.269930,-0.007194,-0.265447
3.140625,0.379919,0.219087,-0.085288,-0.251964
3.144531,0.304746,0.139220,0.070156,-0.083076
3.148438,0.308558,0.273611,-0.068740,-0.056425
3.152344,0.241034,0.132830,0.046819,-0.058016
3.156250,0.331108,0.086264,0.104467,-0.085144
3.160156,0.287636,0.193251,-0.028270,-0.208746
3.164063,0.264305,0.066506,-0.069628,-0.134484
3.167969,0.174777,0.094304,-0.044608,-0.240260
3.171875,0.171767,-0.013177,-0.170451,-0.241320
3.175781,0.176674,0.099925,-0.121273,-0.159549
3.179688,0.072528,-0.018681,0.053206,-0.144632
3.183594,0.078852,0.147927,0.027970,-0.051261
3.187500,0.221239,0.219101,0.249625,0.108370
3.191406,0.195472,0.262378,0.354790,0.156138
3.195313,0.458143,0.438471,0.371971,0.192362
3.199219,0.484724,0.569665,0.589315,0.256653
3.203125,0.795873,0.627737,0.576355,0.287123
3.207031,0.874217,0.752305,0.418514,0.059534
3.210938,1.018731,0.854574,0.304200,-0.058904
3.214844,0.878286,0.717557,0.332853,-0.258553
3.218750,0.975281,0.513048,-0.019709,-0.433127
3.222656,0.952850,0.504768,-0.069135,-0.552562
3.226563,0.723980,0.208370,-0.240633,-0.728835
3.230469,0.623747,0.078611,-0.525933,-0.845894
3.234375,0.456941,-0.087738,-0.576792,-1.066745
3.238281,0.237639,-0.248977,-0.635913,-0.940850
3.242188,0.294961,-0.296090,-0.708158,-1.122556
3.246094,0.134666,-0.374457,-0.927722,-0.984987
3.250000,0.069364,-0.413634,-0.948164,-1.065926
3.253906,-0.177918,-0.511040,-0.969433,-0.973089
3.257813,-0.241093,-0.700254,-1.087593,-1.114838
3.261719,-0.368420,-0.839383,-1.147282,-1.045481
3.265625,-0.511324,-0.902217,-1.070016,-1.078956
3.269531,-0.620240,-0.957761,-1.219321,-0.924506
3.273438,-0.822714,-1.139069,-1.145936,-0.911211
3.277344,-0.881585,-1.097114,-1.054316,-0.862813
3.281250,-0.870926,-1.118147,-0.941618,-0.681703
3.285156,-0.997847,-1.051905,-0.811453,-0.360870
3.289063,-0.951899,-0.917958,-0.541977,-0.293901
3.292969,-0.813334,-0.637855,-0.431613,-0.080353
3.296875,-0.784103,-0.621217,-0.166602,0.073687
3.300781,-0.486060,-0.426307,0.005776,0.147689
3.304688,-0.318549,-0.234846,-0.005004,0.183615
3.308594,-0.230858,-0.171737,0.146567,0.221265
3.312500,-0.231909,-0.120848,-0.004074,0.107850
3.316406,-0.034996,-0.042065,-0.043185,0.045798
3.320313,-0.068819,-0.075200,-0.158354,0.008942
3.324219,-0.081454,-0.166496,-0.229216,-0.056234
3.328125,-0.107265,-0.267318,-0.174088,-0.309142
3.332031,-0.161581,-0.199947,-0.275175,-0.320287
3.335938,-0.177371,-0.300663,-0.408544,-0.318773
3.339844,-0.327226,-0.380285,-0.332567,-0.157072
3.343750,-0.378041,-0.422184,-0.376996,-0.238596
3.347656,-0.390766,-0.271291,-0.238629,-0.250451
3.351563,-0.292674,-0.429411,-0.392610,-0.229955
3.355469,-0.237106,-0.302306,-0.409869,-0.146396
3.359375,-0.411277,-0.450280,-0.356391,-0.246374
3.363281,-0.465229,-0.448717,-0.352522,-0.293867
3.367188,-0.393602,-0.424884,-0.438736,-0.275811
3.371094,-0.521900,-0.573495,-0.374013,-0.321220
3.375000,-0.681028,-0.567433,-0.445394,-0.117533
3.378906,-0.574952,-0.564611,-0.497334,-0.168874
3.382813,-0.719870,-0.514498,-0.367292,0.089339
3.386719,-0.589335,-0.567467,-0.188919,0.150541
3.390625,-0.590517,-0.391256,0.011021,0.331905
3.394531,-0.407869,-0.273961,-0.012785,0.297946
3.398438,-0.441545,-0.013818,0.094755,0.437543
3.402344,-0.271464,0.106460,0.326374,0.431881
3.406250,-0.096081,0.112487,0.206862,0.395127
3.410156,-0.003952,0.053999,0.313201,0.330199
3.414063,0.018433,0.162147,0.120946,0.069126
3.417969,0.039821,0.063831,0.089316,0.134308
3.421875,0.034522,0.034973,-0.157773,-0.173338
3.425781,-0.066196,-0.260575,-0.256958,-0.107500
3.429688,-0.141988,-0.379711,-0.221095,-0.115167
3.433594,-0.405981,-0.299644,-0.338872,-0.173003
3.437500,-0.473384,-0.367357,-0.315518,-0.168474
3.441406,-0.430906,-0.503185,-0.311898,-0.055725
3.445313,-0.573948,-0.580733,-0.366253,-0.053954
3.449219,-0.524768,-0.430139,-0.207498,0.081298
3.453125,-0.505586,-0.446116,-0.317273,0.067131
3.457031,-0.625366,-0.504165,-0.208566,0.157555
3.460938,-0.607788,-0.480394,-0.200033,0.050287
3.464844,-0.776572,-0.540865,-0.115729,0.203523
3.468750,-0.788963,-0.508803,-0.216573,0.307715
3.472656,-0.751794,-0.493289,-0.154945,0.369459
3.476563,-0.712125,-0.489689,0.027384,0.594615
3.480469,-0.856248,-0.263683,0.103426,0.754728
3.484375,-0.676375,-0.144427,0.270121,0.780609
3.488281,-0.625695,-0.010158,0.614218,0.932868
3.492188,-0.471511,0.149186,0.722375,1.172721
3.496094,-0.281718,0.434099,0.999203,1.236025
3.500000,-0.042456,0.595870,1.119172,1.324640
3.503906,0.248836,0.804993,1.221585,1.277806
3.507813,0.381557,0.960028,1.246123,1.303340
3.511719,0.645850,1.004908,1.207800,1.090142
3.515625,0.738219,1.027412,1.094734,1.013676
3.519531,0.891113,0.995166,1.032170,0.749121
3.523438,0.830842,0.883741,0.961965,0.647822
3.527344,0.815258,0.854351,0.724200,0.408436
3.531250,0.720192,0.878503,0.754118,0.321294
3.535156,0.663716,0.672457,0.637270,0.279433
3.539063,0.736441,0.587167,0.565120,0.151623
3.542969,0.636593,0.624736,0.429804,0.151043
3.546875,0.514715,0.589488,0.409938,0.108740
3.550781,0.565525,0.447688,0.384644,0.112480
3.554688,0.597781,0.458159,0.275158,-0.073852
3.558594,0.566112,0.464071,0.123363,-0.071086
3.562500,0.461629,0.363209,0.045920,-0.075877
3.566406,0.400351,0.245816,0.115799,-0.073838
3.570313,0.265617,0.122836,0.049400,-0.204833
3.574219,0.109378,-0.013450,-0.022611,-0.151611
3.578125,0.000762,-0.087333,-0.129096,-0.140198
3.582031,0.063804,-0.011436,-0.035832,0.130008
3.585938,-0.090921,0.048259,0.072666,0.059307
3.589844,-0.042648,0.066377,0.288447,0.375534
3.593750,0.022187,0.331615,0.417023,0.310213
3.597656,0.276012,0.482572,0.590213,0.404573
3.601563,0.268980,0.480994,0.493858,0.497597
3.605469,0.589005,0.654759,0.573490,0.389958
3.609375,0.677712,0.743528,0.535247,0.362043
3.613281,0.739553,0.670010,0.600865,0.177567
3.617188,0.780110,0.649654,0.333053,0.132153
3.621094,0.741627,0.530052,0.351117,0.014795
3.625000,0.520483,0.425275,0.245652,-0.035118
3.628906,0.443063,0.310104,0.188803,-0.160686
3.632813,0.350353,0.297383,-0.033293,-0.247817
3.636719,0.328494,0.134747,-0.030575,-0.235480
3.640625,0.363474,0.089380,0.034582,-0.280877
3.644531,0.383486,0.150237,0.099333,-0.098536
3.648438,0.298001,0.088657,-0.054310,-0.106496
3.652344,0.219109,0.280691,0.070389,-0.166507
3.656250,0.371505,0.177707,-0.027921,-0.199984
3.660156,0.213263,0.212424,-0.052713,-0.116191
3.664063,0.328654,0.164948,-0.012945,-0.210102
3.667969,0.186134,0.039548,-0.141138,-0.266137
3.671875,0.206940,-0.032288,-0.030239,-0.164520
3.675781,0.052186,0.066629,-0.144505,-0.187483
3.679688,0.106150,0.079307,-0.079836,0.016445
3.683594,-0.024963,0.056833,0.136198,0.074391
3.687500,0.174216,0.197597,0.131827,0.068967
3.691406,0.229238,0.251835,0.352356,0.205512
3.695313,0.406651,0.407639,0.354641,0.258730
3.699219,0.579255,0.684604,0.521411,0.191317
3.703125,0.749519,0.629206,0.539065,0.149556
3.707031,0.793518,0.684563,0.510922,0.184397
3.710938,0.975913,0.698873,0.310836,-0.155504
3.714844,1.068108,0.723319,0.267336,-0.230867
3.718750,0.959367,0.617840,0.082463,-0.404397
3.722656,0.816416,0.388953,-0.074899,-0.612684
3.726563,0.661477,0.207473,-0.305878,-0.887112
3.730469,0.596490,-0.026541,-0.425426,-0.949605
3.734375,0.436127,-0.168683,-0.609155,-0.891925
3.738281,0.257672,-0.147034,-0.700924,-0.995987
